participant_id,difficulty,frequency,area,instance,duration,fix_count,fix_freq,time_1st_fix,visit_count,visit_freq,visit_len,dwell_pct,stat_entropy,trans_entropy
2,Hard,Fast,Ticket,1,"[148.06000001650924, 158.53428574545043, 114.90724998293445, 138.72842854886716, 131.7871666720344, 169.41750003024936]","[6.0, 7.0, 4.0, 7.0, 9.0, 2.0]","[0.12317562149157979, 0.18968984862919444, 0.07542166865998576, 0.13227532695527255, 0.15807269772712282, 0.043936911775225164]","[1.2462706565856934, 1.1834774017333984, 1.0531165599822998, 0.8240988254547119, 0.8902745246887207, 1.1708292961120605]","[1.0, 1.0, 1.0, 2.0, 4.0, 1.0]","[0.02052927024859663, 0.027098549804170636, 0.01885541716499644, 0.0377929505586493, 0.0702545323231657, 0.021968455887612582]","[1.0719871520996094, 1.1998956203460693, 0.6060795783996582, 0.4974910020828247, 0.30147290229797363, 0.3428030014038086]","[2.341965338033765, 3.445591730427036, 1.174084410777749, 1.9912007705629884, 2.1637068110185105, 0.8015041578829516]","[1.23, 1.18, 0.99, 1.08, 1.1, 1.1]","[0.42, 0.39, 0.41, 0.46, 0.4, 0.39]"
2,Hard,Fast,Ticket,2,"[184.84666669974104, 130.59588886486986, 136.15333331593624, 162.95608332923925, 162.0465000392869, 153.20891669640937, 167.31944443502775, 177.11958331832042]","[6, 9, 9, 6, 5, 6, 9, 6]","[0.12062669336788785, 0.2401876465989054, 0.1689954898092688, 0.13690449663532242, 0.14286511524080586, 0.12957572632488412, 0.3301298471713488, 0.19937694704049844]","[0.985022783279419, 1.2402751445770264, 1.1112525463104248, 1.1400372982025146, 1.1759305000305176, 0.09388589859008789, 1.1293714046478271, 0.1816399097442627]","[2, 1, 1, 1, 2, 2, 1, 2]","[0.04020889778929595, 0.026687516288767265, 0.018777276645474312, 0.02281741610588707, 0.05714604609632234, 0.043191908774961374, 0.03668109413014987, 0.06645898234683281]","[0.5624099969863892, 1.2636065483093262, 1.3400194644927979, 1.0139234066009521, 0.4119983911514282, 0.46720564365386963, 1.6359434127807617, 0.54006028175354]","[2.3780569956887385, 3.6274333214829215, 2.600400486128705, 2.447264105446158, 2.466438780326318, 2.0912993807249527, 6.302399334567303, 3.959410387606039]","[1.39, 1.42, 0.99, 1.21, 1.09, 1.03, 1.23, 1.13]","[0.44, 0.4, 0.37, 0.39, 0.45, 0.37, 0.43, 0.42]"
2,Hard,Fast,Description,1,"[138.16555804597945, 147.3065882352838, 127.51540244363885, 137.50891025679616, 140.75375734297697, 142.120660357353]","[112.0, 34.0, 41.0, 117.0, 136.0, 53.0]","[2.2992782678428227, 0.9213506933418016, 0.773072103764854, 2.210887607680984, 2.388654098987634, 1.164328162043467]","[2.5342178344726562, 2.4994311332702637, 0.6250827312469482, 0.12819695472717285, 0.12638330459594727, 0.262880802154541]","[6.0, 2.0, 3.0, 9.0, 5.0, 6.0]","[0.12317562149157979, 0.05419709960834127, 0.05656625149498932, 0.17006827751392184, 0.08781816540395712, 0.1318107353256755]","[3.065512498219808, 3.187980532646179, 2.175154527028402, 2.225430170694987, 4.786535978317261, 1.4292784929275513]","[40.18326525693088, 18.30905817771041, 12.640988636970718, 40.08263895178767, 42.94192122462203, 20.050687715619]","[1.23, 1.18, 0.99, 1.08, 1.1, 1.1]","[0.42, 0.39, 0.41, 0.46, 0.4, 0.39]"
2,Hard,Fast,Description,2,"[154.99035262894867, 161.63491176763165, 146.1548437418969, 143.7560892892569, 147.7389489704439, 139.6728560564842, 144.0102000022307, 148.74505128663702]","[95, 68, 64, 56, 49, 66, 35, 39]","[1.9099226449915576, 1.8147511076361742, 1.201745705310356, 1.277775301929676, 1.4000781293598974, 1.4253329895737255, 1.2838382945552453, 1.2959501557632398]","[1.8981757164001465, 2.5363948345184326, 2.5313034057617188, 2.2394766807556152, 0.4038090705871582, 1.8247175216674805, 0.06130266189575195, 0.975762128829956]","[9, 5, 4, 3, 6, 2, 7, 5]","[0.18094004005183179, 0.13343758144383633, 0.07510910658189725, 0.06845224831766121, 0.171438138288967, 0.043191908774961374, 0.2567676589110491, 0.16614745586708204]","[1.7827270560794406, 2.4398355960845945, 2.688961148262024, 3.2720184326171875, 1.3693435589472454, 5.180279016494751, 0.8061961446489606, 1.3157616138458252]","[33.92083989302124, 35.02016095128242, 20.87246062434894, 23.692598110580164, 24.592829461823268, 23.187892625723446, 21.740843870943092, 24.11601249660079]","[1.39, 1.42, 0.99, 1.21, 1.09, 1.03, 1.23, 1.13]","[0.44, 0.4, 0.37, 0.39, 0.45, 0.37, 0.43, 0.42]"
2,Hard,Fast,Map,1,"[115.48849999962842, 87.29500000481494, 104.00750002978991, 163.13274996355176, nan, 106.31804542870007]","[8.0, 4.0, 3.0, 2.0, nan, 11.0]","[0.16423416198877305, 0.10839419921668254, 0.05656625149498932, 0.0377929505586493, nan, 0.2416530147637384]","[0.03822612762451172, 0.019387483596801758, 0.21504426002502441, 0.3160512447357178, nan, 2.1500778198242188]","[4.0, 2.0, 1.0, 2.0, nan, 3.0]","[0.08211708099438653, 0.05419709960834127, 0.01885541716499644, 0.0377929505586493, nan, 0.06590536766283775]","[0.25548380613327026, 0.17856884002685547, 0.3200380802154541, 0.16313278675079346, nan, 0.6013849576314291]","[2.2326171250136766, 1.02554806947462, 0.6199709315868533, 0.6529366949800396, nan, 4.21827587905563]","[1.23, 1.18, 0.99, 1.08, 1.1, 1.1]","[0.42, 0.39, 0.41, 0.46, 0.4, 0.39]"
2,Hard,Fast,Map,2,"[157.10496739231294, 165.55149999196425, 139.53537499764934, 147.04847916436847, 112.25666668421279, 91.83300007134676, 129.86010003369302, 121.4666000334546]","[46, 26, 4, 24, 3, 1, 5, 5]","[0.9248046491538069, 0.693875423507949, 0.07510910658189725, 0.5476179865412897, 0.0857190691444835, 0.021595954387480687, 0.18340547065074936, 0.16614745586708204]","[0.1440591812133789, 0.1959836483001709, 0.03928208351135254, 0.017890214920043945, 0.004003047943115234, 4.378522157669067, 0.30736517906188965, 0.5197224617004395]","[3, 3, 1, 4, 3, 1, 3, 3]","[0.060313346683943926, 0.08006254886630179, 0.018777276645474312, 0.09126966442354828, 0.0857190691444835, 0.021595954387480687, 0.11004328239044961, 0.09968847352024922]","[2.745023806889852, 1.590211311976115, 0.9279744625091553, 1.2130132913589478, 0.11225668589274089, 0.09183311462402344, 0.24440423647562662, 0.2111977736155192]","[17.41031392298808, 13.695051301322838, 1.8007986505906466, 11.711195808462826, 1.0080412304389406, 0.205531052922752, 2.824669396194777, 2.322570332271266]","[1.39, 1.42, 0.99, 1.21, 1.09, 1.03, 1.23, 1.13]","[0.44, 0.4, 0.37, 0.39, 0.45, 0.37, 0.43, 0.42]"
2,Hard,Fast,Diagnostics,1,"[142.8447445631837, 156.6687452018064, 148.60351036370304, 158.5063257485727, 152.29610853481952, 150.84646207537372]","[92.0, 104.0, 193.0, 132.0, 129.0, 145.0]","[1.88869286287089, 2.8182491796337463, 3.639095512844313, 2.4943347368708535, 2.2657086674220936, 3.1854261037038243]","[18.03421664237976, 9.952076435089111, 7.843169212341309, 11.428059816360474, 26.162309408187866, 12.802850008010864]","[4.0, 4.0, 11.0, 7.0, 3.0, 5.0]","[0.08211708099438653, 0.10839419921668254, 0.20740958881496085, 0.13227532695527255, 0.05269089924237427, 0.1098422794380629]","[4.044285297393799, 4.703789114952087, 3.083535237745805, 3.4174701145717075, 7.5453916390736895, 5.075536060333252]","[35.34212500612416, 54.02915587433233, 65.70694443308399, 47.874317001865926, 40.6156286937093, 59.33529226965456]","[1.23, 1.18, 0.99, 1.08, 1.1, 1.1]","[0.42, 0.39, 0.41, 0.46, 0.4, 0.39]"
2,Hard,Fast,Diagnostics,2,"[148.05160841556736, 151.26436955693677, 161.43443850105638, 153.33256910827646, 160.17681864254615, 156.04092999904728, 161.36932433614305, 147.41859140540524]","[83, 69, 187, 123, 102, 150, 74, 93]","[1.668669258255782, 1.8414386239249414, 3.511350732703696, 2.80654218102411, 2.9144483509124393, 3.239393158122103, 2.71440096563109, 3.0903426791277258]","[12.224186897277832, 10.44399380683899, 7.309343338012695, 13.894381284713745, 8.503898859024048, 12.818032026290894, 5.6894001960754395, 5.372107982635498]","[6, 3, 7, 5, 7, 4, 4, 5]","[0.12062669336788785, 0.08006254886630179, 0.13144093651832017, 0.11408708052943536, 0.20001116133712818, 0.08638381754992275, 0.14672437652059947, 0.16614745586708204]","[2.461944063504537, 3.803959925969442, 4.947683845247541, 4.509804058074951, 2.9266821316310336, 6.845709264278412, 3.7755854725837708, 3.11146764755249]","[31.22976121290218, 32.76006524541074, 67.20925980641528, 54.425617961228966, 61.32229789633848, 61.28533650854129, 58.181101336670295, 57.028713926242645]","[1.39, 1.42, 0.99, 1.21, 1.09, 1.03, 1.23, 1.13]","[0.44, 0.4, 0.37, 0.39, 0.45, 0.37, 0.43, 0.42]"
2,Hard,Fast,Actions,1,"[153.60437233763886, 152.70205813752443, 144.7727222453862, 147.3186896584029, 149.67502273396929, 170.11941666068094]","[47.0, 43.0, 63.0, 29.0, 44.0, 36.0]","[0.9648757016840417, 1.1652376415793373, 1.1878912813947757, 0.5479977831004148, 0.7727998555548227, 0.7908644119540529]","[18.844247817993164, 0.19951200485229492, 0.03600764274597168, 11.68411374092102, 38.878345251083374, 0.37488484382629395]","[4.0, 5.0, 11.0, 9.0, 3.0, 6.0]","[0.08211708099438653, 0.13549274902085318, 0.20740958881496085, 0.17006827751392184, 0.05269089924237427, 0.1318107353256755]","[2.2772085070610046, 1.615185832977295, 0.9319087808782404, 0.5218371550242106, 2.652641693751017, 1.111608346303304]","[19.900027273897532, 23.1906461480556, 19.85801158758069, 9.398906580803374, 14.278743270650162, 15.594239977787863]","[1.23, 1.18, 0.99, 1.08, 1.1, 1.1]","[0.42, 0.39, 0.41, 0.46, 0.4, 0.39]"
2,Hard,Fast,Actions,2,"[180.93447222620145, 145.45366666667783, 151.3787083385978, 167.95688235502251, 147.0860238131579, 157.12350000467268, 158.01206247124355, 156.28894117167766]","[36, 30, 24, 17, 21, 32, 16, 17]","[0.7237601602073271, 0.800625488663018, 0.45065463949138346, 0.38789607380008023, 0.6000334840113846, 0.691070540399382, 0.5868975060823979, 0.564901349948079]","[27.518043756484985, 31.468517780303955, 24.543277740478516, 30.022037267684937, 16.419944524765015, 0.36788249015808105, 15.094779014587402, 20.20574378967285]","[7, 2, 5, 4, 6, 5, 2, 3]","[0.14073114226253583, 0.05337503257753453, 0.09388638322737156, 0.09126966442354828, 0.171438138288967, 0.10797977193740343, 0.07336218826029973, 0.09968847352024922]","[1.0176943029676164, 2.594715118408203, 0.7747294425964355, 0.7999605536460876, 0.5907930533091227, 1.1822511672973632, 1.4212994575500488, 1.1433244546254475]","[15.061027975399757, 14.89728918050108, 7.5170804325164315, 7.7233240142818795, 10.610392631072992, 13.229940432087556, 10.950986061624535, 12.573292857279258]","[1.39, 1.42, 0.99, 1.21, 1.09, 1.03, 1.23, 1.13]","[0.44, 0.4, 0.37, 0.39, 0.45, 0.37, 0.43, 0.42]"
4,Easy,Slow,Ticket,1,"[154.46621424052864, 163.17341662943363, 152.26674999576062, nan, 216.25400008633733, nan]","[7.0, 6.0, 2.0, nan, 1.0, nan]","[0.4658058582319705, 0.24676680857900232, 0.07062503237166995, nan, 0.04622607439508848, nan]","[0.36518025398254395, 2.046262264251709, 2.277761697769165, nan, 0.36651015281677246, nan]","[2.0, 1.0, 1.0, nan, 1.0, nan]","[0.1330873880662773, 0.04112780142983372, 0.035312516185834975, nan, 0.04622607439508848, nan]","[0.6335500478744507, 1.1397619247436523, 0.33025312423706055, nan, 0.21625399589538574, nan]","[9.056601580765129, 5.032366838748657, 1.2820500361236082, nan, 1.2238336549606885, nan]","[1.29, 1.27, 1.28, 1.17, 1.12, 1.33]","[0.49, 0.45, 0.41, 0.46, 0.51, 0.48]"
4,Easy,Slow,Ticket,2,"[181.56716668616153, 193.70770000386983, 187.42991665688655, 130.72675000876188, 126.81670002639294, 96.78199995929997, 85.47800011001527, 141.7355000274256]","[9.0, 5.0, 6.0, 2.0, 5.0, 3.0, 1.0, 5.0]","[0.6337505157474901, 0.37214408985210534, 0.43085553997194953, 0.1671563826314071, 0.34035388525806143, 0.3022985348040349, 0.08741676626259177, 0.35310344233055896]","[0.5917646884918213, 2.96744704246521, 1.8429460525512695, 2.2695109844207764, 2.0859081745147705, 2.199833631515503, 2.1888365745544434, 2.0466830730438232]","[1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0]","[0.07041672397194333, 0.07442881797042107, 0.07180925666199159, 0.1671563826314071, 0.06807077705161228, 0.10076617826801164, 0.08741676626259177, 0.07062068846611179]","[2.1876022815704346, 1.2262530326843262, 1.1513586044311523, 0.13072669506072998, 1.102092981338501, 0.297835111618042, 0.08547806739807129, 0.9599697589874268]","[18.54830157386272, 10.645210383045628, 10.800914361416462, 2.458801787972435, 8.717497780226738, 3.586353019143211, 0.8695654915696864, 7.7088639265439465]","[1.09, 1.34, 1.33, 1.38, 1.47, 1.34, 1.17, 1.34]","[0.38, 0.44, 0.49, 0.43, 0.42, 0.54, 0.49, 0.43]"
4,Easy,Slow,Description,1,"[145.88686362946066, 167.4084655282184, 186.21076667138064, 159.19464582354217, 167.2650531746764, 140.72625676321016]","[22.0, 58.0, 30.0, 48.0, 47.0, 37.0]","[1.4639612687290502, 2.385412482930356, 1.0593754855750492, 2.586675086832965, 2.1726254965691587, 1.4882326440631812]","[0.003074169158935547, 3.2640535831451416, 2.964799642562866, 0.7564799785614014, 3.2287826538085938, 1.1457200050354004]","[5.0, 5.0, 3.0, 5.0, 7.0, 6.0]","[0.3327184701656932, 0.2056390071491686, 0.10593754855750491, 0.26944532154510054, 0.32358252076561933, 0.24133502336159696]","[0.6874656677246094, 2.193570852279663, 2.055821657180786, 1.763544225692749, 1.2773831231253487, 1.1398033301035564]","[24.56831419208679, 48.42613608951971, 23.942237360580453, 52.84279276856123, 50.603139836597386, 36.268680179864475]","[1.29, 1.27, 1.28, 1.17, 1.12, 1.33]","[0.49, 0.45, 0.41, 0.46, 0.51, 0.48]"
4,Easy,Slow,Description,2,"[174.03694438851542, 162.32604545075446, 162.23481252382044, 167.57284614364974, 160.1711817995899, 147.2430454821072, 182.9779166728258, 163.2619090801613]","[9.0, 11.0, 8.0, 13.0, 11.0, 11.0, 6.0, 11.0]","[0.6337505157474901, 0.8187169976746318, 0.5744740532959327, 1.0865164871041462, 0.7487785475677351, 1.108427960948128, 0.5245005975755507, 0.7768275731272297]","[0.11948394775390625, 2.138955593109131, 3.048387289047241, 2.023552656173706, 1.2198481559753418, 1.9936656951904297, 2.9122846126556396, 3.547431707382202]","[2.0, 3.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0]","[0.14083344794388666, 0.22328645391126323, 0.14361851332398318, 0.2507345739471107, 0.20421233115483683, 0.20153235653602328, 0.17483353252518355, 0.14124137693222358]","[0.9737676382064819, 0.8956636587778727, 0.9266769886016846, 0.8446572621663412, 0.644110361735026, 0.8800886869430542, 0.5755739212036133, 0.9986586570739746]","[16.512814937599828, 23.326004892972158, 17.386344716687436, 23.830382755492547, 15.284637713126429, 21.19500754887361, 11.710588106661035, 16.03909628271783]","[1.09, 1.34, 1.33, 1.38, 1.47, 1.34, 1.17, 1.34]","[0.38, 0.44, 0.49, 0.43, 0.42, 0.54, 0.49, 0.43]"
4,Easy,Slow,Map,1,"[145.48868751444388, 161.66956251254305, 182.39220002821335, 160.85537500718297, 143.28188234118417, 179.41186112713896]","[8.0, 32.0, 15.0, 12.0, 34.0, 18.0]","[0.5323495522651092, 1.3160896457546791, 0.5296877427875246, 0.6466687717082412, 1.5716865294330082, 0.7240050700847909]","[1.505366325378418, 0.21054577827453613, 0.0016715526580810547, 0.17340660095214844, 4.152069568634033, 1.2899975776672363]","[2.0, 4.0, 3.0, 3.0, 5.0, 3.0]","[0.1330873880662773, 0.1645112057193349, 0.10593754855750491, 0.1616671929270603, 0.2311303719754424, 0.12066751168079848]","[0.6638529300689697, 1.3993056416511536, 0.9722224076588949, 0.7173309326171875, 1.160720157623291, 1.161942958831787]","[9.489781456144138, 24.713298998483303, 11.32256758271776, 12.896451112433699, 32.84398022355731, 18.48658292535727]","[1.29, 1.27, 1.28, 1.17, 1.12, 1.33]","[0.49, 0.45, 0.41, 0.46, 0.51, 0.48]"
4,Easy,Slow,Map,2,"[149.13025000714697, 158.855133340694, 143.12915624759626, 170.42599999695085, 172.0501041757719, 162.00312500586733, 133.8748750082838, 171.2122272742404]","[4.0, 15.0, 16.0, 12.0, 24.0, 16.0, 12.0, 11.0]","[0.2816668958877733, 1.116432269556316, 1.1489481065918654, 1.0029382957884427, 1.6336986492386947, 1.6122588522881862, 1.0490011951511014, 0.7768275731272297]","[6.463145732879639, 0.1763019561767578, 4.606534481048584, 0.1490631103515625, 0.03771471977233887, 0.11365914344787598, 0.7442758083343506, 0.1987137794494629]","[1.0, 2.0, 3.0, 2.0, 2.0, 4.0, 2.0, 2.0]","[0.07041672397194333, 0.14885763594084214, 0.21542776998597477, 0.1671563826314071, 0.13614155410322457, 0.40306471307204655, 0.17483353252518355, 0.14124137693222358]","[0.6606354713439941, 1.4019489288330078, 0.8295531272888184, 1.1175986528396606, 2.457412838935852, 0.8858015537261963, 1.0309537649154663, 1.119837760925293]","[5.601413957240294, 24.340883807713638, 23.346155363606815, 21.020599997278, 38.87601378697864, 42.665178854288584, 20.9757156347352, 17.985310137028602]","[1.09, 1.34, 1.33, 1.38, 1.47, 1.34, 1.17, 1.34]","[0.38, 0.44, 0.49, 0.43, 0.42, 0.54, 0.49, 0.43]"
4,Easy,Slow,Diagnostics,1,"[136.07433749712072, 176.62641666053483, 172.70161402656845, 150.27623913129386, 176.19587504304945, 169.66575001027775]","[40.0, 18.0, 57.0, 23.0, 4.0, 22.0]","[2.661747761325546, 0.7403004257370069, 2.0128134225925933, 1.2394484791074625, 0.18490429758035393, 0.8848950856591888]","[1.0070641040802002, 15.203826665878296, 10.733995199203491, 9.207237958908081, 17.7885639667511, 11.275996685028076]","[5.0, 1.0, 4.0, 2.0, 1.0, 3.0]","[0.3327184701656932, 0.04112780142983372, 0.1412500647433399, 0.1077781286180402, 0.04622607439508848, 0.12066751168079848]","[1.4569543838500976, 4.0700154304504395, 3.574825406074524, 2.20863938331604, 1.445906639099121, 1.7098641395568848]","[52.06792825660995, 17.970253472014132, 55.510209650021245, 26.471844943317258, 8.182735304075644, 27.204042131976188]","[1.29, 1.27, 1.28, 1.17, 1.12, 1.33]","[0.49, 0.45, 0.41, 0.46, 0.51, 0.48]"
4,Easy,Slow,Diagnostics,2,"[170.40218183573222, 166.8564091140235, 161.063703716974, 144.7466730650586, 148.7301750050392, 133.20814285959517, 169.4787321570662, 151.1403620363502]","[33.0, 22.0, 27.0, 26.0, 20.0, 14.0, 28.0, 29.0]","[2.32375189107413, 1.6374339953492636, 1.9388499298737727, 2.1730329742082923, 1.3614155410322457, 1.410726495752163, 2.4476694553525697, 2.047999965517242]","[5.0100767612457275, 8.380481004714966, 4.2960100173950195, 6.26538348197937, 10.837947368621826, 4.514658212661743, 0.022097110748291016, 5.29468560218811]","[2.0, 1.0, 5.0, 2.0, 2.0, 4.0, 3.0, 2.0]","[0.14083344794388666, 0.07442881797042107, 0.3590462833099579, 0.1671563826314071, 0.13614155410322457, 0.40306471307204655, 0.26225029878777534, 0.14124137693222358]","[3.4991555213928223, 4.584582567214966, 0.9523236274719238, 2.312083601951599, 1.6655353307724, 0.633888840675354, 1.9264911810557048, 3.3973631858825684]","[59.33746953129716, 39.79916432060747, 44.66881953672319, 43.487332803597276, 26.34859452831973, 30.531647463683832, 58.79438908198229, 54.56382404513134]","[1.09, 1.34, 1.33, 1.38, 1.47, 1.34, 1.17, 1.34]","[0.38, 0.44, 0.49, 0.43, 0.42, 0.54, 0.49, 0.43]"
4,Easy,Slow,Actions,1,"[150.53137496579438, 165.3163000475615, 143.57934614571815, 131.13550005073193, 123.1691666568319, 140.42385293663864]","[4.0, 5.0, 13.0, 8.0, 9.0, 17.0]","[0.2661747761325546, 0.2056390071491686, 0.4590627104158546, 0.4311125144721608, 0.4160346695557963, 0.6837825661911914]","[12.297200918197632, 23.419065237045288, 23.741734504699707, 12.251264810562134, 17.47682547569275, 0.42395615577697754]","[2.0, 1.0, 3.0, 2.0, 2.0, 3.0]","[0.1330873880662773, 0.04112780142983372, 0.10593754855750491, 0.1077781286180402, 0.09245214879017696, 0.12066751168079848]","[0.33699703216552734, 0.8737714290618896, 0.682027260462443, 0.6498563289642334, 0.6313841342926025, 1.1339174111684163]","[4.817374514393992, 3.8579446012342036, 7.942935370556935, 7.7889111756878195, 7.146310980808964, 18.04069476280207]","[1.29, 1.27, 1.28, 1.17, 1.12, 1.33]","[0.49, 0.45, 0.41, 0.46, 0.51, 0.48]"
4,Easy,Slow,Actions,2,"[nan, 217.5689998548478, 200.44424996012822, 122.5321428584201, 145.4472222313699, 167.905000038445, 110.53783334015559, 102.21033329920222]","[nan, 1.0, 2.0, 7.0, 9.0, 1.0, 3.0, 3.0]","[nan, 0.07442881797042107, 0.14361851332398318, 0.5850473392099249, 0.6126369934645105, 0.10076617826801164, 0.26225029878777534, 0.21186206539833538]","[nan, 13.381245613098145, 12.813091516494751, 10.054576396942139, 8.893837213516235, 9.825765609741211, 10.75207781791687, 13.683817148208618]","[nan, 1.0, 1.0, 2.0, 2.0, 1.0, 1.0, 1.0]","[nan, 0.07442881797042107, 0.07180925666199159, 0.1671563826314071, 0.13614155410322457, 0.10076617826801164, 0.08741676626259177, 0.07062068846611179]","[nan, 0.21756911277770996, 0.40483522415161133, 0.4892880916595459, 0.6809941530227661, 0.16790509223937988, 0.7519676685333252, 0.46111559867858887]","[nan, 1.8887365956611077, 3.7977660215660967, 9.202882655659744, 10.773256191348473, 2.0218131140107722, 7.6497416850517865, 3.702905608578287]","[1.09, 1.34, 1.33, 1.38, 1.47, 1.34, 1.17, 1.34]","[0.38, 0.44, 0.49, 0.43, 0.42, 0.54, 0.49, 0.43]"
